timestamp_utc	exp_name	job_id	command
2026-09-13T11:11:10Z	MA-700asr-w2vbF-llama1bInsF-moeT-ep3-ttverbatim-elr6e6-dlr2e5-lr2e5-s42-8g	45815968	MELT_NODES=2 MELT_GPUS_PER_NODE=4 MELT_QOS=acc_ehpc MELT_SEED=42 MELT_TIME=18:00:00 infra/runners/submit-container.sh mn5 config/accelerate/ddp.yaml --config projects/ablation-campaign/ABL-MA-700-asr.yaml --run.exp_name MA-700asr-w2vbF-llama1bInsF-moeT-ep3-ttverbatim-elr6e6-dlr2e5-lr2e5-s42-8g --trainer.output_dir /workspace/outputs/MA-700asr-w2vbF-llama1bInsF-moeT-ep3-ttverbatim-elr6e6-dlr2e5-lr2e5-s42-8g --model.adapter._type moe --trainer.num_train_epochs 3 --data.prompt_template_selection random --data.template_task_override verbatim --trainer.eval_steps 716 --trainer.save_steps 716 --trainer.save_total_limit 2 --trainer.seed 42
2026-09-13T11:57:18Z	MA-700asr-w2vbF-llama1bInsF-moeT-ep10-ttverbatim-elr6e6-dlr2e5-lr2e5-s42-8g	45817253	MELT_NODES=2 MELT_GPUS_PER_NODE=4 MELT_QOS=acc_ehpc MELT_SEED=42 MELT_TIME=60:00:00 infra/runners/submit-container.sh mn5 config/accelerate/ddp.yaml --config projects/ablation-campaign/ABL-MA-700-asr.yaml --run.exp_name MA-700asr-w2vbF-llama1bInsF-moeT-ep10-ttverbatim-elr6e6-dlr2e5-lr2e5-s42-8g --trainer.output_dir /workspace/outputs/MA-700asr-w2vbF-llama1bInsF-moeT-ep10-ttverbatim-elr6e6-dlr2e5-lr2e5-s42-8g --model.adapter._type moe --trainer.num_train_epochs 10 --data.prompt_template_selection random --data.template_task_override verbatim --trainer.eval_steps 2386 --trainer.save_steps 2386 --trainer.save_total_limit 2 --trainer.seed 42
2026-09-10T14:24:53Z	IFT-700-w2vbF-qwen35_2bInsT-mlpF-bd30-ga20-elr6e6-dlr2e5-lr2e4-s1337-8g	45685241	MELT_NODES=2 MELT_GPUS_PER_NODE=4 MELT_QOS=acc_ehpc MELT_SEED=1337 MELT_TIME=46:00:00 infra/runners/submit-container.sh mn5 config/accelerate/ddp.yaml --config projects/ablation-campaign/ABL-IFT-700.yaml --run.exp_name IFT-700-w2vbF-qwen35_2bInsT-mlpF-bd30-ga20-elr6e6-dlr2e5-lr2e4-s1337-8g --trainer.output_dir /workspace/outputs/IFT-700-w2vbF-qwen35_2bInsT-mlpF-bd30-ga20-elr6e6-dlr2e5-lr2e4-s1337-8g --model.decoder.name Qwen/Qwen3.5-2B --model.decoder.eos_token '<|endoftext|>' --model.decoder.pad_token '<|text_pad|>' --data.apply_chat_template true --data.chat_template_config chatml --data.train_ds.batch_duration 30 --trainer.gradient_accumulation_steps 20 --trainer.gradient_checkpointing true --model.ckpt /workspace/outputs/MA-700asr-w2vbF-qwen35_2bInsF-mlpT-bd30-ga20-elr6e6-dlr2e5-lr2e5-s42-8g --trainer.num_train_epochs 1 --trainer.eval_steps 722 --trainer.save_steps 722 --trainer.save_total_limit 7 --trainer.seed 1337
2026-09-15T15:35:23Z	MA-librispeech-w2vbF-llama1bInsF-mlpT-elr6e6-dlr2e5-lr2e5-s42-8g	45893574	MELT_NODES=2 MELT_GPUS_PER_NODE=4 MELT_QOS=acc_ehpc MELT_SEED=42 MELT_TIME=02:00:00 infra/runners/submit-container.sh mn5 config/accelerate/ddp.yaml --config projects/ablation-campaign/ABL-MA-librispeech.yaml --run.exp_name MA-librispeech-w2vbF-llama1bInsF-mlpT-elr6e6-dlr2e5-lr2e5-s42-8g --trainer.output_dir /workspace/outputs/MA-librispeech-w2vbF-llama1bInsF-mlpT-elr6e6-dlr2e5-lr2e5-s42-8g --optimization.adapter_lr 2e-5 --trainer.num_train_epochs 1 --trainer.eval_steps 66 --trainer.save_steps 66 --trainer.save_total_limit 2 --trainer.seed 42
2026-09-15T15:35:28Z	MA-librispeech-w2vbF-llama1bInsF-mlpT-elr6e6-dlr2e5-lr2e4-s42-8g	45893576	MELT_NODES=2 MELT_GPUS_PER_NODE=4 MELT_QOS=acc_ehpc MELT_SEED=42 MELT_TIME=02:00:00 infra/runners/submit-container.sh mn5 config/accelerate/ddp.yaml --config projects/ablation-campaign/ABL-MA-librispeech.yaml --run.exp_name MA-librispeech-w2vbF-llama1bInsF-mlpT-elr6e6-dlr2e5-lr2e4-s42-8g --trainer.output_dir /workspace/outputs/MA-librispeech-w2vbF-llama1bInsF-mlpT-elr6e6-dlr2e5-lr2e4-s42-8g --optimization.adapter_lr 2e-4 --trainer.num_train_epochs 1 --trainer.eval_steps 66 --trainer.save_steps 66 --trainer.save_total_limit 2 --trainer.seed 42
2026-09-15T15:35:30Z	MA-librispeech-w2vbF-llama1bInsF-mlpT-ga1-elr6e6-dlr2e5-lr2e4-s42-8g	45893577	MELT_NODES=2 MELT_GPUS_PER_NODE=4 MELT_QOS=acc_ehpc MELT_SEED=42 MELT_TIME=02:00:00 infra/runners/submit-container.sh mn5 config/accelerate/ddp.yaml --config projects/ablation-campaign/ABL-MA-librispeech.yaml --run.exp_name MA-librispeech-w2vbF-llama1bInsF-mlpT-ga1-elr6e6-dlr2e5-lr2e4-s42-8g --trainer.output_dir /workspace/outputs/MA-librispeech-w2vbF-llama1bInsF-mlpT-ga1-elr6e6-dlr2e5-lr2e4-s42-8g --trainer.gradient_accumulation_steps 1 --optimization.adapter_lr 2e-4 --trainer.num_train_epochs 1 --trainer.eval_steps 262 --trainer.save_steps 262 --trainer.save_total_limit 2 --trainer.seed 42
2026-09-15T15:35:35Z	MA-librispeech-w2vbF-llama1bInsF-mlpT-ga1-elr6e6-dlr2e5-lr1e3-s42-8g	45893578	MELT_NODES=2 MELT_GPUS_PER_NODE=4 MELT_QOS=acc_ehpc MELT_SEED=42 MELT_TIME=02:00:00 infra/runners/submit-container.sh mn5 config/accelerate/ddp.yaml --config projects/ablation-campaign/ABL-MA-librispeech.yaml --run.exp_name MA-librispeech-w2vbF-llama1bInsF-mlpT-ga1-elr6e6-dlr2e5-lr1e3-s42-8g --trainer.output_dir /workspace/outputs/MA-librispeech-w2vbF-llama1bInsF-mlpT-ga1-elr6e6-dlr2e5-lr1e3-s42-8g --trainer.gradient_accumulation_steps 1 --optimization.adapter_lr 1e-3 --trainer.num_train_epochs 1 --trainer.eval_steps 262 --trainer.save_steps 262 --trainer.save_total_limit 2 --trainer.seed 42
2026-09-16T17:18:06Z	MA-librispeech-w2vbF-llama1bInsF-mlpT-ga1-elr6e6-dlr2e5-lr1e3-s43-8g	45938119	MELT_NODES=2 MELT_GPUS_PER_NODE=4 MELT_QOS=acc_ehpc MELT_SEED=43 MELT_TIME=02:00:00 infra/runners/submit-container.sh mn5 config/accelerate/ddp.yaml --config projects/ablation-campaign/ABL-MA-librispeech.yaml --run.exp_name MA-librispeech-w2vbF-llama1bInsF-mlpT-ga1-elr6e6-dlr2e5-lr1e3-s43-8g --trainer.output_dir /workspace/outputs/MA-librispeech-w2vbF-llama1bInsF-mlpT-ga1-elr6e6-dlr2e5-lr1e3-s43-8g --trainer.gradient_accumulation_steps 1 --optimization.adapter_lr 1e-3 --trainer.num_train_epochs 1 --trainer.eval_steps 262 --trainer.save_steps 262 --trainer.save_total_limit 2 --trainer.seed 43
2026-09-17T03:05:46Z	MA-librispeech-w2vbF-llama1bInsF-mlpT-ga1-elr6e6-dlr2e5-lr1e3-s44-8g	45969297	MELT_NODES=2 MELT_GPUS_PER_NODE=4 MELT_QOS=acc_ehpc MELT_SEED=44 MELT_TIME=03:00:00 infra/runners/submit-container.sh mn5 config/accelerate/ddp.yaml --config projects/ablation-campaign/ABL-MA-librispeech.yaml --run.exp_name MA-librispeech-w2vbF-llama1bInsF-mlpT-ga1-elr6e6-dlr2e5-lr1e3-s44-8g --trainer.output_dir /workspace/outputs/MA-librispeech-w2vbF-llama1bInsF-mlpT-ga1-elr6e6-dlr2e5-lr1e3-s44-8g --trainer.gradient_accumulation_steps 1 --optimization.adapter_lr 1e-3 --trainer.num_train_epochs 1 --trainer.eval_steps 262 --trainer.save_steps 262 --trainer.save_total_limit 2 --trainer.seed 44 --trainer.num_train_epochs 3
2026-09-17T07:59:51Z	MA-librispeech-w2vbF-llama1bInsF-mlpT-ga1-elr6e6-dlr2e5-lr1e3-s45-8g	45985909	MELT_NODES=2 MELT_GPUS_PER_NODE=4 MELT_QOS=acc_ehpc MELT_SEED=45 MELT_TIME=03:00:00 infra/runners/submit-container.sh mn5 config/accelerate/ddp.yaml --config projects/ablation-campaign/ABL-MA-librispeech.yaml --run.exp_name MA-librispeech-w2vbF-llama1bInsF-mlpT-ga1-elr6e6-dlr2e5-lr1e3-s45-8g --trainer.output_dir /workspace/outputs/MA-librispeech-w2vbF-llama1bInsF-mlpT-ga1-elr6e6-dlr2e5-lr1e3-s45-8g --trainer.gradient_accumulation_steps 1 --optimization.adapter_lr 1e-3 --trainer.num_train_epochs 1 --trainer.eval_steps 262 --trainer.save_steps 262 --trainer.save_total_limit 2 --trainer.seed 45 --trainer.num_train_epochs 3 --data.validation_ds.max_samples 500 --trainer.lr_scheduler_type warmup_stable_decay --trainer.lr_scheduler_kwargs '{"num_decay_steps": 1730, "min_lr_ratio": 0.1, "decay_type": "cosine"}'
2026-09-17T07:59:59Z	MA-librispeech-w2vbF-llama1bInsF-mlpT-ga1-elr6e6-dlr2e5-lr1e3-s46-8g	45985924	MELT_NODES=2 MELT_GPUS_PER_NODE=4 MELT_QOS=acc_ehpc MELT_SEED=46 MELT_TIME=03:00:00 infra/runners/submit-container.sh mn5 config/accelerate/ddp.yaml --config projects/ablation-campaign/ABL-MA-librispeech.yaml --run.exp_name MA-librispeech-w2vbF-llama1bInsF-mlpT-ga1-elr6e6-dlr2e5-lr1e3-s46-8g --trainer.output_dir /workspace/outputs/MA-librispeech-w2vbF-llama1bInsF-mlpT-ga1-elr6e6-dlr2e5-lr1e3-s46-8g --trainer.gradient_accumulation_steps 1 --optimization.adapter_lr 1e-3 --trainer.num_train_epochs 1 --trainer.eval_steps 262 --trainer.save_steps 262 --trainer.save_total_limit 2 --trainer.seed 46 --trainer.num_train_epochs 3 --data.validation_ds.max_samples 500 --trainer.lr_scheduler_type warmup_stable_decay --trainer.lr_scheduler_kwargs '{"num_decay_steps": 1730, "min_lr_ratio": 0.1, "decay_type": "cosine"}'
2026-09-17T08:00:04Z	MA-librispeech-w2vbF-llama1bInsF-mlpT-ga1-elr6e6-dlr2e5-lr2e3-s47-8g	45985930	MELT_NODES=2 MELT_GPUS_PER_NODE=4 MELT_QOS=acc_ehpc MELT_SEED=47 MELT_TIME=03:00:00 infra/runners/submit-container.sh mn5 config/accelerate/ddp.yaml --config projects/ablation-campaign/ABL-MA-librispeech.yaml --run.exp_name MA-librispeech-w2vbF-llama1bInsF-mlpT-ga1-elr6e6-dlr2e5-lr2e3-s47-8g --trainer.output_dir /workspace/outputs/MA-librispeech-w2vbF-llama1bInsF-mlpT-ga1-elr6e6-dlr2e5-lr2e3-s47-8g --trainer.gradient_accumulation_steps 1 --optimization.adapter_lr 2e-3 --trainer.num_train_epochs 1 --trainer.eval_steps 262 --trainer.save_steps 262 --trainer.save_total_limit 2 --trainer.seed 47 --trainer.num_train_epochs 3 --data.validation_ds.max_samples 500 --trainer.lr_scheduler_type warmup_stable_decay --trainer.lr_scheduler_kwargs '{"num_decay_steps": 1730, "min_lr_ratio": 0.1, "decay_type": "cosine"}'
2026-09-17T08:00:09Z	MA-librispeech-w2vbF-llama1bInsF-mlpT-ga1-elr6e6-dlr2e5-lr1e3-s48-4g	45985931	MELT_NODES=1 MELT_GPUS_PER_NODE=4 MELT_QOS=acc_ehpc MELT_SEED=48 MELT_TIME=08:00:00 infra/runners/submit-container.sh mn5 config/accelerate/ddp.yaml --config projects/ablation-campaign/ABL-MA-librispeech.yaml --run.exp_name MA-librispeech-w2vbF-llama1bInsF-mlpT-ga1-elr6e6-dlr2e5-lr1e3-s48-4g --trainer.output_dir /workspace/outputs/MA-librispeech-w2vbF-llama1bInsF-mlpT-ga1-elr6e6-dlr2e5-lr1e3-s48-4g --trainer.gradient_accumulation_steps 1 --optimization.adapter_lr 1e-3 --trainer.num_train_epochs 1 --trainer.eval_steps 524 --trainer.save_steps 524 --trainer.save_total_limit 2 --trainer.seed 48 --trainer.num_train_epochs 3 --data.validation_ds.max_samples 500 --trainer.lr_scheduler_type warmup_stable_decay --trainer.lr_scheduler_kwargs '{"num_decay_steps": 3460, "min_lr_ratio": 0.1, "decay_type": "cosine"}'
2026-09-17T08:00:14Z	MA-librispeech-w2vbF-llama1bInsF-mlpT-sk5-ga1-elr6e6-dlr2e5-lr1e3-s49-8g	45985944	MELT_NODES=2 MELT_GPUS_PER_NODE=4 MELT_QOS=acc_ehpc MELT_SEED=49 MELT_TIME=03:00:00 infra/runners/submit-container.sh mn5 config/accelerate/ddp.yaml --config projects/ablation-campaign/ABL-MA-librispeech.yaml --run.exp_name MA-librispeech-w2vbF-llama1bInsF-mlpT-sk5-ga1-elr6e6-dlr2e5-lr1e3-s49-8g --trainer.output_dir /workspace/outputs/MA-librispeech-w2vbF-llama1bInsF-mlpT-sk5-ga1-elr6e6-dlr2e5-lr1e3-s49-8g --model.adapter.stack_factor 5 --trainer.gradient_accumulation_steps 1 --optimization.adapter_lr 1e-3 --trainer.num_train_epochs 1 --trainer.eval_steps 262 --trainer.save_steps 262 --trainer.save_total_limit 2 --trainer.seed 49 --trainer.num_train_epochs 3 --data.validation_ds.max_samples 500 --trainer.lr_scheduler_type warmup_stable_decay --trainer.lr_scheduler_kwargs '{"num_decay_steps": 1730, "min_lr_ratio": 0.1, "decay_type": "cosine"}'
2026-09-17T08:00:22Z	MA-librispeech-whisperlargeF-llama1bInsF-mlpT-ga1-elr6e6-dlr2e5-lr1e3-s50-8g	45985946	MELT_NODES=2 MELT_GPUS_PER_NODE=4 MELT_QOS=acc_ehpc MELT_SEED=50 MELT_TIME=06:00:00 infra/runners/submit-container.sh mn5 config/accelerate/ddp.yaml --config projects/ablation-campaign/ABL-MA-librispeech.yaml --run.exp_name MA-librispeech-whisperlargeF-llama1bInsF-mlpT-ga1-elr6e6-dlr2e5-lr1e3-s50-8g --trainer.output_dir /workspace/outputs/MA-librispeech-whisperlargeF-llama1bInsF-mlpT-ga1-elr6e6-dlr2e5-lr1e3-s50-8g --model.encoder.name openai/whisper-large-v3 --trainer.gradient_accumulation_steps 1 --optimization.adapter_lr 1e-3 --trainer.num_train_epochs 1 --trainer.eval_steps 262 --trainer.save_steps 262 --trainer.save_total_limit 2 --trainer.seed 50 --trainer.num_train_epochs 3 --data.validation_ds.max_samples 500 --trainer.lr_scheduler_type warmup_stable_decay --trainer.lr_scheduler_kwargs '{"num_decay_steps": 1730, "min_lr_ratio": 0.1, "decay_type": "cosine"}'
2026-09-17T08:26:58Z	MA-librispeech-w2vbF-qwen35_2bInsF-mlpT-sk5-bd30-ga5-elr6e6-dlr2e5-lr1e3-s51-8g	45987899	MELT_NODES=2 MELT_GPUS_PER_NODE=4 MELT_QOS=acc_ehpc MELT_SEED=51 MELT_TIME=04:00:00 infra/runners/submit-container.sh mn5 config/accelerate/ddp.yaml --config projects/ablation-campaign/ABL-MA-librispeech.yaml --run.exp_name MA-librispeech-w2vbF-qwen35_2bInsF-mlpT-sk5-bd30-ga5-elr6e6-dlr2e5-lr1e3-s51-8g --trainer.output_dir /workspace/outputs/MA-librispeech-w2vbF-qwen35_2bInsF-mlpT-sk5-bd30-ga5-elr6e6-dlr2e5-lr1e3-s51-8g --model.decoder.name Qwen/Qwen3.5-2B --model.decoder.eos_token '<|endoftext|>' --model.decoder.pad_token '<|text_pad|>' --data.apply_chat_template true --data.chat_template_config chatml --data.prompt_template_selection custom --data.prompt_template ''"'"'{audio_token}'"'"'' --model.adapter.stack_factor 5 --data.train_ds.batch_duration 30 --trainer.gradient_accumulation_steps 5 --optimization.adapter_lr 1e-3 --trainer.num_train_epochs 1 --trainer.eval_steps 262 --trainer.save_steps 262 --trainer.save_total_limit 2 --trainer.seed 51 --trainer.num_train_epochs 3 --data.validation_ds.max_samples 500 --trainer.lr_scheduler_type warmup_stable_decay --trainer.lr_scheduler_kwargs '{"num_decay_steps": 1730, "min_lr_ratio": 0.1, "decay_type": "cosine"}'
